0.000000,icmp,8,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001270,icmp,8,SF,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1,1,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.001531,icmp,8,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2,2,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.001792,icmp,8,SF,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,3,3,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,icmp,8,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,4,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.001129,icmp,8,SF,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.800000,1,5,1.000000,0.000000,1.000000,0.800000,0.000000,0.000000,0.000000,0.000000
1.001344,icmp,8,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.666667,2,6,1.000000,0.000000,1.000000,0.666667,0.000000,0.000000,0.000000,0.000000
1.001659,icmp,8,SF,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.571429,3,7,1.000000,0.000000,1.000000,0.571429,0.000000,0.000000,0.000000,0.000000
0.000000,icmp,8,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,8,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.001255,icmp,8,SF,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.888889,1,9,1.000000,0.000000,1.000000,0.888889,0.000000,0.000000,0.000000,0.000000
1.001442,icmp,8,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.800000,2,10,1.000000,0.000000,1.000000,0.800000,0.000000,0.000000,0.000000,0.000000
1.001650,icmp,8,SF,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.727273,3,11,1.000000,0.000000,1.000000,0.727273,0.000000,0.000000,0.000000,0.000000
0.000000,tcp,443,OTH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.133053,tcp,443,SHR,0,1132439,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1,1,1.000000,0.000000,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,icmp,11,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,0,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000019,icmp,11,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,5,1,0.200000,0.800000,0.066667,0.000000,0.000000,0.000000,0.000000,0.000000
0.000029,icmp,11,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,6,2,0.333333,0.666667,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000034,icmp,11,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,7,3,0.428571,0.571429,0.176471,0.000000,0.000000,0.000000,0.000000,0.000000
0.000047,icmp,11,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,8,4,0.500000,0.500000,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000
0.000058,icmp,11,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,9,5,0.555556,0.444444,0.263158,0.000000,0.000000,0.000000,0.000000,0.000000
