0.000000,icmp,8,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001041,icmp,8,SF,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1,1,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.001218,icmp,8,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2,2,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.001460,icmp,8,SF,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,3,3,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,icmp,8,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,4,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.001096,icmp,8,SF,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.800000,1,5,1.000000,0.000000,1.000000,0.800000,0.000000,0.000000,0.000000,0.000000
1.001293,icmp,8,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.666667,2,6,1.000000,0.000000,1.000000,0.666667,0.000000,0.000000,0.000000,0.000000
1.001471,icmp,8,SF,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.571429,3,7,1.000000,0.000000,1.000000,0.571429,0.000000,0.000000,0.000000,0.000000
0.000000,icmp,8,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,8,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.001279,icmp,8,SF,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.888889,1,9,1.000000,0.000000,1.000000,0.888889,0.000000,0.000000,0.000000,0.000000
1.001389,icmp,8,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.800000,2,10,1.000000,0.000000,1.000000,0.800000,0.000000,0.000000,0.000000,0.000000
1.001561,icmp,8,SF,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.727273,3,11,1.000000,0.000000,1.000000,0.727273,0.000000,0.000000,0.000000,0.000000
