0.000101,tcp,22,RSTOS0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000190,tcp,22,RSTOS0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000126,tcp,22,RSTOS0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2,2,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000091,tcp,22,RSTOS0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,3,3,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000099,tcp,22,RSTOS0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,4,4,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000140,tcp,22,RSTOS0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,5,5,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000201,tcp,22,RSTOS0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,6,6,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000120,tcp,22,OTH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,7,7,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000125,tcp,22,OTH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,8,8,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000121,tcp,22,OTH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,9,9,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
